1.07	0.84821988
1.08	0.846915929
1.09	0.845613984
1.1	0.844314039
1.11	0.843016093
1.12	0.841720143
1.13	0.840426184
1.14	0.839134215
1.15	0.837844232
1.16	0.836556231
1.17	0.835270211
1.18	0.833986168
1.19	0.832704099
1.2	0.831424001
1.21	0.83014587
1.22	0.828869705
1.23	0.827595501
1.24	0.826323256
1.25	0.825052967
1.26	0.823784631
1.27	0.822518244
1.28	0.821253804
1.29	0.819991308
1.3	0.818730753
1.31	0.817472136
1.32	0.816215453
1.33	0.814960703
1.34	0.813707881
1.35	0.812456985
1.36	0.811208012
1.37	0.809960959
1.38	0.808715824
1.39	0.807472602
1.4	0.806231292
1.41	0.804991889
1.42	0.803754392
1.43	0.802518798
1.44	0.801285103
1.45	0.800053304
1.46	0.798823399
1.47	0.797595385
1.48	0.796369259
1.49	0.795145017
1.5	0.793922658
1.51	0.792702177
1.52	0.791483573
1.53	0.790266842
1.54	0.789051982
1.55	0.787838989
1.56	0.786627861
1.57	0.785418595
1.58	0.784211188
1.59	0.783005636
1.6	0.781801938
1.61	0.780600091
1.62	0.779400091
1.63	0.778201936
1.64	0.777005623
1.65	0.775811148
1.66	0.77461851
1.67	0.773427706
1.68	0.772238732
1.69	0.771051586
1.7	0.769866265
1.71	0.768682766
1.72	0.767501086
1.73	0.766321223
1.74	0.765143174
1.75	0.763966935
1.76	0.762792505
1.77	0.76161988
1.78	0.760449058
1.79	0.759280036
1.8	0.758112811
1.81	0.756947381
1.82	0.755783741
1.83	0.754621891
1.84	0.753461827
1.85	0.752303546
1.86	0.751147046
1.87	0.749992324
1.88	0.748839376
1.89	0.747688202
1.9	0.746538796
1.91	0.745391158
1.92	0.744245284
1.93	0.743101172
1.94	0.741958818
1.95	0.740818221
1.96	0.739679377
1.97	0.738542283
1.98	0.737406938
1.99	0.736273338
2	0.735141481
2.01	0.734011363
2.02	0.732882983
2.03	0.731756338
2.04	0.730631424
2.05	0.72950824
2.06	0.728386783
2.07	0.727267049
2.08	0.726149037
2.09	0.725032744
2.1	0.723918166
2.11	0.722805302
2.12	0.721694149
2.13	0.720584704
2.14	0.719476964
2.15	0.718370928
2.16	0.717266591
2.17	0.716163953
2.18	0.715063009
2.19	0.713963758
2.2	0.712866197
2.21	0.711770323
2.22	0.710676133
2.23	0.709583626
2.24	0.708492798
2.25	0.707403647
2.26	0.706316171
2.27	0.705230366
2.28	0.70414623
2.29	0.703063761
2.3	0.701982956
2.31	0.700903813
2.32	0.699826328
2.33	0.6987505
2.34	0.697676326
2.35	0.696603803
2.36	0.695532929
2.37	0.694463701
2.38	0.693396117
2.39	0.692330174
2.4	0.691265869
2.41	0.690203201
2.42	0.689142166
2.43	0.688082763
2.44	0.687024988
2.45	0.685968839
2.46	0.684914313
2.47	0.683861409
2.48	0.682810124
2.49	0.681760454
2.5	0.680712398
2.51	0.679665954
2.52	0.678621118
2.53	0.677577888
2.54	0.676536262
2.55	0.675496237
2.56	0.674457811
2.57	0.673420981
2.58	0.672385746
2.59	0.671352101
2.6	0.670320046
2.61	0.669289577
2.62	0.668260693
2.63	0.66723339
2.64	0.666207666
2.65	0.665183519
2.66	0.664160947
2.67	0.663139946
2.68	0.662120515
2.69	0.661102652
2.7	0.660086353
2.71	0.659071616
2.72	0.658058439
2.73	0.65704682
2.74	0.656036756
2.75	0.655028244
2.76	0.654021283
2.77	0.65301587
2.78	0.652012003
2.79	0.651009679
2.8	0.650008896
2.81	0.649009651
2.82	0.648011942
2.83	0.647015767
2.84	0.646021123
2.85	0.645028009
2.86	0.644036421
2.87	0.643046358
2.88	0.642057816
2.89	0.641070794
2.9	0.64008529
2.91	0.6391013
2.92	0.638118824
2.93	0.637137857
2.94	0.636158399
2.95	0.635180446
2.96	0.634203996
2.97	0.633229048
2.98	0.632255599
2.99	0.631283646
3	0.630313187
3.01	0.62934422
3.02	0.628376742
3.03	0.627410752
3.04	0.626446247
3.05	0.625483224
3.06	0.624521682
3.07	0.623561618
3.08	0.62260303
3.09	0.621645916
3.1	0.620690273
3.11	0.619736099
3.12	0.618783392
3.13	0.617832149
3.14	0.616882369
3.15	0.615934049
3.16	0.614987187
3.17	0.61404178
3.18	0.613097827
3.19	0.612155324
3.2	0.611214271
3.21	0.610274664
3.22	0.609336502
3.23	0.608399782
3.24	0.607464502
3.25	0.60653066
3.26	0.605598253
3.27	0.60466728
3.28	0.603737738
3.29	0.602809624
3.3	0.601882938
3.31	0.600957676
3.32	0.600033837
3.33	0.599111418
3.34	0.598190416
3.35	0.597270831
3.36	0.596352659
3.37	0.595435899
3.38	0.594520548
3.39	0.593606604
3.4	0.592694065
3.41	0.591782929
3.42	0.590873194
3.43	0.589964857
3.44	0.589057917
3.45	0.588152371
3.46	0.587248217
3.47	0.586345452
3.48	0.585444076
3.49	0.584544085
3.5	0.583645478
3.51	0.582748252
3.52	0.581852406
3.53	0.580957937
3.54	0.580064842
3.55	0.579173121
3.56	0.57828277
3.57	0.577393789
3.58	0.576506173
3.59	0.575619923
3.6	0.574735035
3.61	0.573851507
3.62	0.572969337
3.63	0.572088523
3.64	0.571209064
3.65	0.570330956
3.66	0.569454199
3.67	0.568578789
3.68	0.567704725
3.69	0.566832004
3.7	0.565960626
3.71	0.565090586
3.72	0.564221885
3.73	0.563354518
3.74	0.562488485
3.75	0.561623784
3.76	0.560760412
3.77	0.559898367
3.78	0.559037647
3.79	0.55817825
3.8	0.557320175
3.81	0.556463418
3.82	0.555607979
3.83	0.554753854
3.84	0.553901043
3.85	0.553049543
3.86	0.552199352
3.87	0.551350467
3.88	0.550502888
3.89	0.549656612
3.9	0.548811636
3.91	0.54796796
3.92	0.54712558
3.93	0.546284496
3.94	0.545444704
3.95	0.544606204
3.96	0.543768992
3.97	0.542933068
3.98	0.542098428
3.99	0.541265072
4	0.540432996
4.01	0.5396022
4.02	0.538772681
4.03	0.537944438
4.04	0.537117467
4.05	0.536291768
4.06	0.535467338
4.07	0.534644175
4.08	0.533822278
4.09	0.533001645
4.1	0.532182273
4.11	0.53136416
4.12	0.530547305
4.13	0.529731706
4.14	0.528917361
4.15	0.528104267
4.16	0.527292424
4.17	0.526481829
4.18	0.525672479
4.19	0.524864374
4.2	0.524057511
4.21	0.523251889
4.22	0.522447505
4.23	0.521644357
4.24	0.520842445
4.25	0.520041765
4.26	0.519242316
4.27	0.518444095
4.28	0.517647102
4.29	0.516851334
4.3	0.51605679
4.31	0.515263467
4.32	0.514471363
4.33	0.513680477
4.34	0.512890807
4.35	0.512102351
4.36	0.511315107
4.37	0.510529073
4.38	0.509744248
4.39	0.508960629
4.4	0.508178215
4.41	0.507397003
4.42	0.506616992
4.43	0.505838181
4.44	0.505060567
4.45	0.504284148
4.46	0.503508922
4.47	0.502734889
4.48	0.501962045
4.49	0.50119039
4.5	0.50041992
4.51	0.499650635
4.52	0.498882533
4.53	0.498115612
4.54	0.497349869
4.55	0.496585304
4.56	0.495821914
4.57	0.495059697
4.58	0.494298653
4.59	0.493538778
4.6	0.492780071
4.61	0.492022531
4.62	0.491266155
4.63	0.490510942
4.64	0.48975689
4.65	0.489003997
4.66	0.488252262
4.67	0.487501682
4.68	0.486752256
4.69	0.486003982
4.7	0.485256859
4.71	0.484510883
4.72	0.483766055
4.73	0.483022372
4.74	0.482279832
4.75	0.481538433
4.76	0.480798175
4.77	0.480059054
4.78	0.479321069
4.79	0.478584219
4.8	0.477848502
4.81	0.477113916
4.82	0.476380458
4.83	0.475648129
4.84	0.474916925
4.85	0.474186845
4.86	0.473457888
4.87	0.472730051
4.88	0.472003334
4.89	0.471277733
4.9	0.470553248
4.91	0.469829876
4.92	0.469107617
4.93	0.468386468
4.94	0.467666427
4.95	0.466947493
4.96	0.466229665
4.97	0.46551294
4.98	0.464797317
4.99	0.464082794
5	0.463369369
5.01	0.462657041
5.02	0.461945809
5.03	0.461235669
5.04	0.460526621
5.05	0.459818664
5.06	0.459111794
5.07	0.458406011
5.08	0.457701314
5.09	0.456997699
5.1	0.456295166
5.11	0.455593713
5.12	0.454893339
5.13	0.454194041
5.14	0.453495818
5.15	0.452798669
5.16	0.452102591
5.17	0.451407583
5.18	0.450713644
5.19	0.450020771
5.2	0.449328964
5.21	0.44863822
5.22	0.447948538
5.23	0.447259917
5.24	0.446572353
5.25	0.445885847
5.26	0.445200396
5.27	0.444515999
5.28	0.443832654
5.29	0.44315036
5.3	0.442469114
5.31	0.441788916
5.32	0.441109763
5.33	0.440431655
5.34	0.439754588
5.35	0.439078563
5.36	0.438403577
5.37	0.437729628
5.38	0.437056716
5.39	0.436384838
5.4	0.435713993
5.41	0.435044179
5.42	0.434375395
5.43	0.433707639
5.44	0.433040909
5.45	0.432375205
5.46	0.431710523
5.47	0.431046864
5.48	0.430384225
5.49	0.429722604
5.5	0.429062001
5.51	0.428402413
5.52	0.427743839
5.53	0.427086278
5.54	0.426429727
5.55	0.425774186
5.56	0.425119652
5.57	0.424466125
5.58	0.423813602
5.59	0.423162082
5.6	0.422511564
5.61	0.421862046
5.62	0.421213527
5.63	0.420566004
5.64	0.419919477
5.65	0.419273944
5.66	0.418629403
5.67	0.417985853
5.68	0.417343292
5.69	0.416701719
5.7	0.416061132
5.71	0.41542153
5.72	0.414782912
5.73	0.414145275
5.74	0.413508618
5.75	0.41287294
5.76	0.412238239
5.77	0.411604514
5.78	0.410971763
5.79	0.410339985
5.8	0.409709178
5.81	0.409079341
5.82	0.408450472
5.83	0.40782257
5.84	0.407195633
5.85	0.40656966
5.86	0.405944649
5.87	0.405320599
5.88	0.404697508
5.89	0.404075375
5.9	0.403454199
5.91	0.402833977
5.92	0.402214709
5.93	0.401596393
5.94	0.400979027
5.95	0.400362611
5.96	0.399747142
5.97	0.399132619
5.98	0.398519041
5.99	0.397906406
6	0.397294713
6.01	0.39668396
6.02	0.396074147
6.03	0.39546527
6.04	0.39485733
6.05	0.394250324
6.06	0.393644252
6.07	0.393039111
6.08	0.3924349
6.09	0.391831618
6.1	0.391229264
6.11	0.390627835
6.12	0.390027332
6.13	0.389427751
6.14	0.388829092
6.15	0.388231353
6.16	0.387634533
6.17	0.387038631
6.18	0.386443645
6.19	0.385849573
6.2	0.385256415
6.21	0.384664168
6.22	0.384072832
6.23	0.383482405
6.24	0.382892886
6.25	0.382304273
6.26	0.381716565
6.27	0.38112976
6.28	0.380543857
6.29	0.379958855
6.3	0.379374753
6.31	0.378791548
6.32	0.37820924
6.33	0.377627827
6.34	0.377047307
6.35	0.376467681
6.36	0.375888945
6.37	0.375311099
6.38	0.374734141
6.39	0.37415807
6.4	0.373582885
6.41	0.373008584
6.42	0.372435166
6.43	0.371862629
6.44	0.371290973
6.45	0.370720195
6.46	0.370150295
6.47	0.369581271
6.48	0.369013121
6.49	0.368445845
6.5	0.367879441
6.51	0.367313908
6.52	0.366749244
6.53	0.366185448
6.54	0.365622519
6.55	0.365060455
6.56	0.364499256
6.57	0.363938919
6.58	0.363379443
6.59	0.362820828
6.6	0.362263071
6.61	0.361706172
6.62	0.361150129
6.63	0.36059494
6.64	0.360040605
6.65	0.359487122
6.66	0.358934491
6.67	0.358382708
6.68	0.357831774
6.69	0.357281687
6.7	0.356732445
6.71	0.356184048
6.72	0.355636494
6.73	0.355089782
6.74	0.35454391
6.75	0.353998877
6.76	0.353454682
6.77	0.352911324
6.78	0.352368801
6.79	0.351827111
6.8	0.351286255
6.81	0.35074623
6.82	0.350207036
6.83	0.34966867
6.84	0.349131132
6.85	0.34859442
6.86	0.348058533
6.87	0.34752347
6.88	0.346989229
6.89	0.34645581
6.9	0.345923211
6.91	0.345391431
6.92	0.344860468
6.93	0.344330321
6.94	0.34380099
6.95	0.343272472
6.96	0.342744766
6.97	0.342217872
6.98	0.341691788
6.99	0.341166512
7	0.340642044
7.01	0.340118382
7.02	0.339595526
7.03	0.339073473
7.04	0.338552222
7.05	0.338031773
7.06	0.337512124
7.07	0.336993274
7.08	0.336475221
7.09	0.335957965
7.1	0.335441504
7.11	0.334925837
7.12	0.334410963
7.13	0.33389688
7.14	0.333383587
7.15	0.332871084
7.16	0.332359368
7.17	0.331848439
7.18	0.331338296
7.19	0.330828936
7.2	0.33032036
7.21	0.329812565
7.22	0.329305552
7.23	0.328799317
7.24	0.328293861
7.25	0.327789182
7.26	0.327285279
7.27	0.32678215
7.28	0.326279795
7.29	0.325778212
7.3	0.3252774
7.31	0.324777358
7.32	0.324278084
7.33	0.323779579
7.34	0.323281839
7.35	0.322784865
7.36	0.322288655
7.37	0.321793207
7.38	0.321298521
7.39	0.320804596
7.4	0.32031143
7.41	0.319819022
7.42	0.319327371
7.43	0.318836476
7.44	0.318346335
7.45	0.317856948
7.46	0.317368313
7.47	0.31688043
7.48	0.316393296
7.49	0.315906912
7.5	0.315421275
7.51	0.314936384
7.52	0.314452239
7.53	0.313968838
7.54	0.313486181
7.55	0.313004265
7.56	0.31252309
7.57	0.312042655
7.58	0.311562959
7.59	0.311084
7.6	0.310605777
7.61	0.310128289
7.62	0.309651536
7.63	0.309175515
7.64	0.308700226
7.65	0.308225668
7.66	0.307751839
7.67	0.307278739
7.68	0.306806366
7.69	0.306334719
7.7	0.305863797
7.71	0.305393599
7.72	0.304924124
7.73	0.30445537
7.74	0.303987338
7.75	0.303520024
7.76	0.30305343
7.77	0.302587552
7.78	0.302122391
7.79	0.301657944
7.8	0.301194212
7.81	0.300731192
7.82	0.300268885
7.83	0.299807288
7.84	0.2993464
7.85	0.298886222
7.86	0.29842675
7.87	0.297967985
7.88	0.297509925
7.89	0.29705257
7.9	0.296595917
7.91	0.296139966
7.92	0.295684717
7.93	0.295230167
7.94	0.294776316
7.95	0.294323163
7.96	0.293870706
7.97	0.293418945
7.98	0.292967878
7.99	0.292517505
8	0.292067824
8.01	0.291618834
8.02	0.291170535
8.03	0.290722924
8.04	0.290276002
8.05	0.289829767
8.06	0.289384218
8.07	0.288939354
8.08	0.288495173
8.09	0.288051676
8.1	0.28760886
8.11	0.287166725
8.12	0.28672527
8.13	0.286284493
8.14	0.285844394
8.15	0.285404972
8.16	0.284966225
8.17	0.284528152
8.18	0.284090753
8.19	0.283654026
8.2	0.283217971
8.21	0.282782586
8.22	0.282347871
8.23	0.281913823
8.24	0.281480443
8.25	0.281047729
8.26	0.280615681
8.27	0.280184296
8.28	0.279753575
8.29	0.279323515
8.3	0.278894117
8.31	0.278465379
8.32	0.2780373
8.33	0.27760988
8.34	0.277183116
8.35	0.276757008
8.36	0.276331556
8.37	0.275906757
8.38	0.275482611
8.39	0.275059118
8.4	0.274636275
8.41	0.274214083
8.42	0.273792539
8.43	0.273371644
8.44	0.272951395
8.45	0.272531793
8.46	0.272112836
8.47	0.271694522
8.48	0.271276852
8.49	0.270859824
8.5	0.270443437
8.51	0.27002769
8.52	0.269612582
8.53	0.269198113
8.54	0.26878428
8.55	0.268371084
8.56	0.267958523
8.57	0.267546596
8.58	0.267135302
8.59	0.266724641
8.6	0.26631461
8.61	0.265905211
8.62	0.26549644
8.63	0.265088298
8.64	0.264680784
8.65	0.264273895
8.66	0.263867633
8.67	0.263461995
8.68	0.26305698
8.69	0.262652588
8.7	0.262248818
8.71	0.261845669
8.72	0.261443139
8.73	0.261041228
8.74	0.260639935
8.75	0.260239258
8.76	0.259839198
8.77	0.259439753
8.78	0.259040922
8.79	0.258642704
8.8	0.258245098
8.81	0.257848103
8.82	0.257451719
8.83	0.257055944
8.84	0.256660777
8.85	0.256266218
8.86	0.255872265
8.87	0.255478918
8.88	0.255086176
8.89	0.254694037
8.9	0.254302502
8.91	0.253911568
8.92	0.253521235
8.93	0.253131502
8.94	0.252742369
8.95	0.252353833
8.96	0.251965895
8.97	0.251578553
8.98	0.251191807
8.99	0.250805655
9	0.250420097
9.01	0.250035131
9.02	0.249650758
9.03	0.249266975
9.04	0.248883782
9.05	0.248501178
9.06	0.248119163
9.07	0.247737734
9.08	0.247356892
9.09	0.246976636
9.1	0.246596964
9.11	0.246217876
9.12	0.24583937
9.13	0.245461447
9.14	0.245084104
9.15	0.244707341
9.16	0.244331158
9.17	0.243955553
9.18	0.243580525
9.19	0.243206074
9.2	0.242832198
9.21	0.242458898
9.22	0.242086171
9.23	0.241714017
9.24	0.241342435
9.25	0.240971424
9.26	0.240600984
9.27	0.240231113
9.28	0.239861811
9.29	0.239493077
9.3	0.239124909
9.31	0.238757308
9.32	0.238390271
9.33	0.238023799
9.34	0.23765789
9.35	0.237292543
9.36	0.236927759
9.37	0.236563535
9.38	0.236199871
9.39	0.235836766
9.4	0.235474219
9.41	0.235112229
9.42	0.234750796
9.43	0.234389919
9.44	0.234029596
9.45	0.233669827
9.46	0.233310612
9.47	0.232951948
9.48	0.232593836
9.49	0.232236275
9.5	0.231879263
9.51	0.2315228
9.52	0.231166885
9.53	0.230811517
9.54	0.230456695
9.55	0.230102419
9.56	0.229748687
9.57	0.2293955
9.58	0.229042855
9.59	0.228690752
9.6	0.228339191
9.61	0.22798817
9.62	0.227637688
9.63	0.227287746
9.64	0.226938341
9.65	0.226589474
9.66	0.226241143
9.67	0.225893347
9.68	0.225546086
9.69	0.225199359
9.7	0.224853164
9.71	0.224507502
9.72	0.224162372
9.73	0.223817772
9.74	0.223473702
9.75	0.22313016
9.76	0.222787147
9.77	0.222444661
9.78	0.222102702
9.79	0.221761268
9.8	0.221420359
9.81	0.221079974
9.82	0.220740113
9.83	0.220400773
9.84	0.220061956
9.85	0.219723659
9.86	0.219385883
9.87	0.219048626
9.88	0.218711887
9.89	0.218375666
9.9	0.218039962
9.91	0.217704773
9.92	0.2173701
9.93	0.217035942
9.94	0.216702297
9.95	0.216369165
9.96	0.216036546
9.97	0.215704437
9.98	0.21537284
9.99	0.215041751
10	0.214711172
10.01	0.214381101
10.02	0.214051538
10.03	0.213722481
10.04	0.21339393
10.05	0.213065884
10.06	0.212738342
10.07	0.212411304
10.08	0.212084769
10.09	0.211758736
10.1	0.211433203
10.11	0.211108172
10.12	0.210783639
10.13	0.210459606
10.14	0.210136071
10.15	0.209813033
10.16	0.209490492
10.17	0.209168447
10.18	0.208846897
10.19	0.208525841
10.2	0.208205279
10.21	0.207885209
10.22	0.207565632
10.23	0.207246545
10.24	0.20692795
10.25	0.206609844
10.26	0.206292227
10.27	0.205975098
10.28	0.205658457
10.29	0.205342303
10.3	0.205026634
10.31	0.204711451
10.32	0.204396753
10.33	0.204082538
10.34	0.203768806
10.35	0.203455557
10.36	0.203142789
10.37	0.202830502
10.38	0.202518695
10.39	0.202207367
10.4	0.201896518
10.41	0.201586147
10.42	0.201276253
10.43	0.200966835
10.44	0.200657893
10.45	0.200349426
10.46	0.200041433
10.47	0.199733913
10.48	0.199426867
10.49	0.199120292
10.5	0.198814189
10.51	0.198508556
10.52	0.198203393
10.53	0.197898699
10.54	0.197594474
10.55	0.197290716
10.56	0.196987425
10.57	0.1966846
10.58	0.196382241
10.59	0.196080347
10.6	0.195778917
10.61	0.19547795
10.62	0.195177446
10.63	0.194877404
10.64	0.194577823
10.65	0.194278703
10.66	0.193980042
10.67	0.193681841
10.68	0.193384098
10.69	0.193086813
10.7	0.192789984
10.71	0.192493612
10.72	0.192197696
10.73	0.191902235
10.74	0.191607228
10.75	0.191312674
10.76	0.191018573
10.77	0.190724924
10.78	0.190431727
10.79	0.19013898
10.8	0.189846683
10.81	0.189554836
10.82	0.189263438
10.83	0.188972487
10.84	0.188681984
10.85	0.188391927
10.86	0.188102316
10.87	0.18781315
10.88	0.187524429
10.89	0.187236152
10.9	0.186948318
10.91	0.186660926
10.92	0.186373976
10.93	0.186087467
10.94	0.185801399
10.95	0.18551577
10.96	0.185230581
10.97	0.18494583
10.98	0.184661517
10.99	0.18437764
11	0.184094201
11.01	0.183811197
11.02	0.183528628
11.03	0.183246493
11.04	0.182964792
11.05	0.182683524
11.06	0.182402689
11.07	0.182122285
11.08	0.181842312
11.09	0.18156277
11.1	0.181283657
11.11	0.181004974
11.12	0.180726719
11.13	0.180448891
11.14	0.180171491
11.15	0.179894517
11.16	0.179617969
11.17	0.179341846
11.18	0.179066148
11.19	0.178790873
11.2	0.178516022
11.21	0.178241593
11.22	0.177967586
11.23	0.177694
11.24	0.177420835
11.25	0.17714809
11.26	0.176875764
11.27	0.176603856
11.28	0.176332367
11.29	0.176061295
11.3	0.17579064
11.31	0.175520401
11.32	0.175250577
11.33	0.174981168
11.34	0.174712173
11.35	0.174443592
11.36	0.174175423
11.37	0.173907667
11.38	0.173640323
11.39	0.173373389
11.4	0.173106866
11.41	0.172840752
11.42	0.172575048
11.43	0.172309752
11.44	0.172044864
11.45	0.171780383
11.46	0.171516309
11.47	0.17125264
11.48	0.170989377
11.49	0.170726519
11.5	0.170464065
11.51	0.170202014
11.52	0.169940366
11.53	0.16967912
11.54	0.169418276
11.55	0.169157833
11.56	0.16889779
11.57	0.168638147
11.58	0.168378903
11.59	0.168120058
11.6	0.167861611
11.61	0.167603561
11.62	0.167345907
11.63	0.16708865
11.64	0.166831788
11.65	0.166575321
11.66	0.166319248
11.67	0.166063569
11.68	0.165808283
11.69	0.16555339
11.7	0.165298888
11.71	0.165044778
11.72	0.164791058
11.73	0.164537728
11.74	0.164284788
11.75	0.164032236
11.76	0.163780073
11.77	0.163528297
11.78	0.163276909
11.79	0.163025907
11.8	0.16277529
11.81	0.162525059
11.82	0.162275213
11.83	0.162025751
11.84	0.161776672
11.85	0.161527976
11.86	0.161279663
11.87	0.161031731
11.88	0.16078418
11.89	0.16053701
11.9	0.16029022
11.91	0.160043809
11.92	0.159797777
11.93	0.159552124
11.94	0.159306848
11.95	0.159061949
11.96	0.158817426
11.97	0.158573279
11.98	0.158329508
11.99	0.158086112
12	0.157843089
12.01	0.15760044
12.02	0.157358165
12.03	0.157116261
12.04	0.15687473
12.05	0.156633569
12.06	0.15639278
12.07	0.156152361
12.08	0.155912311
12.09	0.15567263
12.1	0.155433318
12.11	0.155194374
12.12	0.154955797
12.13	0.154717587
12.14	0.154479743
12.15	0.154242264
12.16	0.154005151
12.17	0.153768402
12.18	0.153532017
12.19	0.153295996
12.2	0.153060337
12.21	0.15282504
12.22	0.152590106
12.23	0.152355532
12.24	0.152121319
12.25	0.151887466
12.26	0.151653973
12.27	0.151420839
12.28	0.151188063
12.29	0.150955644
12.3	0.150723584
12.31	0.150491879
12.32	0.150260531
12.33	0.150029539
12.34	0.149798902
12.35	0.149568619
12.36	0.149338691
12.37	0.149109115
12.38	0.148879893
12.39	0.148651023
12.4	0.148422505
12.41	0.148194338
12.42	0.147966522
12.43	0.147739057
12.44	0.147511941
12.45	0.147285174
12.46	0.147058755
12.47	0.146832685
12.48	0.146606962
12.49	0.146381586
12.5	0.146156557
12.51	0.145931874
12.52	0.145707536
12.53	0.145483543
12.54	0.145259894
12.55	0.145036589
12.56	0.144813627
12.57	0.144591008
12.58	0.144368732
12.59	0.144146797
12.6	0.143925203
12.61	0.14370395
12.62	0.143483037
12.63	0.143262463
12.64	0.143042229
12.65	0.142822333
12.66	0.142602775
12.67	0.142383555
12.68	0.142164672
12.69	0.141946125
12.7	0.141727915
12.71	0.141510039
12.72	0.141292499
12.73	0.141075293
12.74	0.140858421
12.75	0.140641882
12.76	0.140425676
12.77	0.140209803
12.78	0.139994262
12.79	0.139779051
12.8	0.139564172
12.81	0.139349623
12.82	0.139135404
12.83	0.138921514
12.84	0.138707953
12.85	0.13849472
12.86	0.138281815
12.87	0.138069237
12.88	0.137856986
12.89	0.137645062
12.9	0.137433463
12.91	0.137222189
12.92	0.137011241
12.93	0.136800616
12.94	0.136590316
12.95	0.136380338
12.96	0.136170684
12.97	0.135961351
12.98	0.135752341
12.99	0.135543652
13	0.135335283
13.01	0.135127235
13.02	0.134919507
13.03	0.134712098
13.04	0.134505008
13.05	0.134298236
13.06	0.134091783
13.07	0.133885646
13.08	0.133679827
13.09	0.133474323
13.1	0.133269136
13.11	0.133064264
13.12	0.132859707
13.13	0.132655465
13.14	0.132451537
13.15	0.132247922
13.16	0.13204462
13.17	0.13184163
13.18	0.131638953
13.19	0.131436587
13.2	0.131234533
13.21	0.131032789
13.22	0.130831355
13.23	0.13063023
13.24	0.130429415
13.25	0.130228909
13.26	0.130028711
13.27	0.129828821
13.28	0.129629237
13.29	0.129429961
13.3	0.129230991
13.31	0.129032327
13.32	0.128833969
13.33	0.128635915
13.34	0.128438166
13.35	0.12824072
13.36	0.128043579
13.37	0.12784674
13.38	0.127650204
13.39	0.12745397
13.4	0.127258038
13.41	0.127062407
13.42	0.126867076
13.43	0.126672046
13.44	0.126477316
13.45	0.126282885
13.46	0.126088753
13.47	0.125894919
13.48	0.125701384
13.49	0.125508146
13.5	0.125315205
13.51	0.12512256
13.52	0.124930212
13.53	0.12473816
13.54	0.124546402
13.55	0.12435494
13.56	0.124163772
13.57	0.123972897
13.58	0.123782316
13.59	0.123592028
13.6	0.123402033
13.61	0.12321233
13.62	0.123022918
13.63	0.122833798
13.64	0.122644968
13.65	0.122456428
13.66	0.122268179
13.67	0.122080218
13.68	0.121892547
13.69	0.121705164
13.7	0.121518069
13.71	0.121331262
13.72	0.121144742
13.73	0.120958509
13.74	0.120772562
13.75	0.120586901
13.76	0.120401525
13.77	0.120216435
13.78	0.120031629
13.79	0.119847106
13.8	0.119662868
13.81	0.119478913
13.82	0.11929524
13.83	0.11911185
13.84	0.118928742
13.85	0.118745916
13.86	0.11856337
13.87	0.118381105
13.88	0.11819912
13.89	0.118017415
13.9	0.11783599
13.91	0.117654843
13.92	0.117473975
13.93	0.117293384
13.94	0.117113072
13.95	0.116933036
13.96	0.116753278
13.97	0.116573795
13.98	0.116394589
13.99	0.116215658
14	0.116037002
14.01	0.115858621
14.02	0.115680514
14.03	0.115502681
